SS,LandCover_NonVeg_v1_50,LandCover_Veg_v1_50,LandCover_VegNonTreed_v1_50,LandCover_VegTreed_v1_50,Species_Abie_Bal_v1_50,Species_Abie_Las_v1_50,Species_Acer_Neg_v1_50,Species_Alnu_Spp_v1_50,Species_Betu_Pap_v1_50,Species_Frax_Pen_v1_50,Species_Lari_Lar_v1_50,Species_Lari_Lya_v1_50,Species_Pice_Eng_v1_50,Species_Pice_Gla_v1_50,Species_Pice_Mar_v1_50,Species_Pinu_Alb_v1_50,Species_Pinu_Ban_v1_50,Species_Pinu_Con_v1_50,Species_Pinu_Pon_v1_50,Species_Pinu_Syl_v1_50,Species_Popu_Bal_v1_50,Species_Popu_Tre_v1_50,Species_Popu_Tri_v1_50,Species_Prun_Pen_v1_50,Species_Pseu_Men_v1_50,Species_Sali_Spp_v1_50,SpeciesGroups_Broadleaf_Spp_v1_50,SpeciesGroups_Needleleaf_Spp_v1_50,SpeciesGroups_Unknown_Spp_v1_50,Structure_Biomass_Branch_v1_50,Structure_Biomass_Foliage_v1_50,Structure_Biomass_StemBark_v1_50,Structure_Biomass_StemWood_v1_50,Structure_Biomass_TotalDead_v1_50,Structure_Biomass_TotalLiveAboveGround_v1_50,Structure_Stand_Age_v1_50,Structure_Stand_CrownClosure_v1_50,Structure_Stand_Height_v1_50,Structure_Volume_Merch_v1_50,Structure_Volume_Total_v1_50,LandCover_NonVeg_v1_150,LandCover_Veg_v1_150,LandCover_VegNonTreed_v1_150,LandCover_VegTreed_v1_150,Species_Abie_Bal_v1_150,Species_Abie_Las_v1_150,Species_Acer_Neg_v1_150,Species_Alnu_Spp_v1_150,Species_Betu_Pap_v1_150,Species_Frax_Pen_v1_150,Species_Lari_Lar_v1_150,Species_Lari_Lya_v1_150,Species_Pice_Eng_v1_150,Species_Pice_Gla_v1_150,Species_Pice_Mar_v1_150,Species_Pinu_Alb_v1_150,Species_Pinu_Ban_v1_150,Species_Pinu_Con_v1_150,Species_Pinu_Pon_v1_150,Species_Pinu_Syl_v1_150,Species_Popu_Bal_v1_150,Species_Popu_Tre_v1_150,Species_Popu_Tri_v1_150,Species_Prun_Pen_v1_150,Species_Pseu_Men_v1_150,Species_Sali_Spp_v1_150,SpeciesGroups_Broadleaf_Spp_v1_150,SpeciesGroups_Needleleaf_Spp_v1_150,SpeciesGroups_Unknown_Spp_v1_150,Structure_Biomass_Branch_v1_150,Structure_Biomass_Foliage_v1_150,Structure_Biomass_StemBark_v1_150,Structure_Biomass_StemWood_v1_150,Structure_Biomass_TotalDead_v1_150,Structure_Biomass_TotalLiveAboveGround_v1_150,Structure_Stand_Age_v1_150,Structure_Stand_CrownClosure_v1_150,Structure_Stand_Height_v1_150,Structure_Volume_Merch_v1_150,Structure_Volume_Total_v1_150,LandCover_NonVeg_v1_500,LandCover_Veg_v1_500,LandCover_VegNonTreed_v1_500,LandCover_VegTreed_v1_500,Species_Abie_Bal_v1_500,Species_Abie_Las_v1_500,Species_Acer_Neg_v1_500,Species_Alnu_Spp_v1_500,Species_Betu_Pap_v1_500,Species_Frax_Pen_v1_500,Species_Lari_Lar_v1_500,Species_Lari_Lya_v1_500,Species_Pice_Eng_v1_500,Species_Pice_Gla_v1_500,Species_Pice_Mar_v1_500,Species_Pinu_Alb_v1_500,Species_Pinu_Ban_v1_500,Species_Pinu_Con_v1_500,Species_Pinu_Pon_v1_500,Species_Pinu_Syl_v1_500,Species_Popu_Bal_v1_500,Species_Popu_Tre_v1_500,Species_Popu_Tri_v1_500,Species_Prun_Pen_v1_500,Species_Pseu_Men_v1_500,Species_Sali_Spp_v1_500,SpeciesGroups_Broadleaf_Spp_v1_500,SpeciesGroups_Needleleaf_Spp_v1_500,SpeciesGroups_Unknown_Spp_v1_500,Structure_Biomass_Branch_v1_500,Structure_Biomass_Foliage_v1_500,Structure_Biomass_StemBark_v1_500,Structure_Biomass_StemWood_v1_500,Structure_Biomass_TotalDead_v1_500,Structure_Biomass_TotalLiveAboveGround_v1_500,Structure_Stand_Age_v1_500,Structure_Stand_CrownClosure_v1_500,Structure_Stand_Height_v1_500,Structure_Volume_Merch_v1_500,Structure_Volume_Total_v1_500,EASTING,NORTHING
BG_15_38,3.124017954,96.87598419,10.67114639,86.20483398,0,0,0,0,0,0,2.476664305,0,0,12.32642365,50.26943207,0,24.41991806,0,0,0,0,7.892375946,0,0,0,0,7.892375946,89.49243164,2.614537477,3.400594711,3.163486242,3.343360662,19.19989204,14.16912746,29.10736084,62.75370407,47.33050537,9.863527298,21.17578125,48.31726074,2.162800908,97.83720016,26.6438427,71.19335365,0,0,0,0,0,0,5.113880038,0,0,6.966998875,44.56840897,0,29.83566284,0,0,0,0,6.370633364,0,0,0,0,6.370633364,86.4849472,7.146951318,2.681877553,2.460642099,2.645342886,15.68970442,15.24209833,23.47892284,56.75227928,34.83890533,9.503419399,16.07416105,37.43564796,7.629827699,92.37017223,22.27595431,70.09421812,0,0,0,0,0,0,4.253001175,0,0,6.239858704,49.97287164,0,23.72376067,0,0,0,1.036589324,8.859258848,0,0,0,0,9.895847857,84.52244568,5.583068269,2.692539155,2.588806782,2.708364001,15.18950687,16.92351498,23.17931455,66.75217628,32.83971432,9.97817094,13.52386786,34.97485529,493726,6133369
BG_15_39,1.079025269,98.92097473,6.003396988,92.91757965,0,0,0,0,0,0,2.688399792,0,0,13.2872839,42.77296448,0,29.57383919,0,0,0,0.070000231,10.50501347,0,0,0,0,10.57501316,88.32248688,1.100317121,4.855041504,4.568894863,4.641328812,26.35941505,13.30059338,40.42668152,64.7312088,56.40014267,10.72675133,32.44328308,65.55612946,1.079025269,98.92097473,6.003396988,92.91757965,0,0,0,0,0,0,2.688399792,0,0,13.2872839,42.77296448,0,29.57383919,0,0,0,0.070000231,10.50501347,0,0,0,0,10.57501316,88.32248688,1.100317121,4.855041504,4.568894863,4.641328812,26.35941505,13.30059338,40.42668152,64.7312088,56.40014267,10.72675133,32.44328308,65.55612946,3.67237405,96.32762582,13.77112815,82.55649812,0.074173655,0,0,0,0,0,2.608080974,0,0,6.302610592,51.03290285,0,22.82386133,0.243543547,0,0,0.673299674,11.53496531,0,0,0,0,12.20826483,84.65111978,3.140615066,3.277897767,3.08104653,3.431510125,19.69498158,15.1108957,29.48667104,70.30901555,42.80710779,11.00244842,20.59497636,48.63267994,494335,6133375
BG_15_4,0,100,1.459423304,98.54058075,0,0,0,0,0,0,1.400976181,0,0,16.22638893,47.78474045,0,24.45153046,0,0,0,0.216202632,8.525975227,0,0,0,0,8.742177963,91.16607666,0.092597894,6.303645611,5.555519581,6.136800289,37.64393616,9.835227966,55.64162064,75.53264618,62.8016243,14.48901653,57.14236069,95.39206696,0,100,1.587467551,98.41253281,0,0,0,0,0,0,1.472868025,0,0,11.95093703,47.75688744,0,32.06203651,0,0,0,0.108101316,5.906394243,0,0,0,0,6.014495611,93.89395142,0.092858616,5.805470943,5.178976297,5.651566029,35.8338871,9.109647751,52.47239113,79.03005219,59.82713127,14.25507402,52.94242859,93.70331192,0.179462058,99.82053811,1.973968797,97.84657015,0,0,0,0,0,0,1.562228111,0,0,9.54159187,55.47363526,0,24.90427385,0,0,0,0.12748778,7.382400087,0,0,0,0,7.509887815,92.24973461,0.241035229,5.663883073,5.305947082,5.540333135,33.99714061,9.086248023,50.50869015,76.81895501,59.77536147,13.17069435,47.00119673,87.28612518,491333,6131576
BG_15_40,0,100,3.603258848,96.39674377,1.038431168,0,0,0,0,0,0.423190445,0,0,8.522697449,64.94507599,0,13.32018471,0.120872125,0,0,0.437636703,7.2720294,0,0,0,0,7.709666252,90.91469574,1.373938322,4.317787647,3.639102936,4.31791687,26.47733498,22.93006516,38.75299454,78.47497559,49.93449783,10.96163654,38.85625458,63.86187744,0,100,4.576767087,95.42323303,0.929755509,0,0,0,0,0,0.670560703,0,0,7.409460306,67.50343323,0,9.469592094,0.093359888,0,0,0.715196982,7.321522951,0,0,0,0,8.036719799,90.30210876,1.65834713,3.798677683,3.255814075,3.797804475,22.95713329,21.71396351,33.81064034,76.65006638,51.80305672,9.718278885,32.9187851,55.45371819,0.271297993,99.72870146,5.229324877,94.49937602,0.382235801,0,0,0,0.13689548,0,1.991784268,0,0,12.30033318,53.90103735,0,12.14609011,0.071203612,0,0,1.167457151,14.09762715,0,0,0,0,15.40197968,83.09037399,1.506968276,3.985956609,3.309191772,4.237122161,23.43743672,17.79392535,34.97062111,76.48759896,52.62760217,11.70428273,30.45210208,60.16326182,494935,6133375
BG_15_41,0,100,2.802356243,97.19764709,0,0,0,0,0,0,6.328138828,0,0,1.563586593,49.55279541,0,17.07428741,0,0,0,0,25.30276108,0,0,0,0,25.30276108,74.51880646,0.177888706,2.994837761,2.23567915,4.183015823,19.51461792,19.27011681,28.92839813,64.26402283,44.38547897,11.16119099,19.77251244,45.52155304,1.139700532,98.86029816,5.709903002,93.15039825,0,0,0,0,0,0,7.065855503,0,0,4.407022655,43.09833145,0,10.89112639,0,0,0,0,34.16843033,0,0,0,0,34.16843033,65.46233559,0.368455239,3.783027649,2.18716836,5.643480539,25.75384045,19.70557785,37.36870575,65.07990265,45.05590248,11.43558645,33.85278988,59.4952507,1.483110505,98.51688957,8.745494227,89.77139473,0,0,0,0,0.144664396,0,7.621708681,0,0,6.900700182,43.29017893,0,14.76662141,0.251189671,0,0,0.094188443,24.43398698,0,0,0,0,24.67283956,73.90727584,1.4200698,3.519087076,2.529618462,4.510592163,22.66149378,18.4107461,33.22221518,68.29866695,42.29174741,11.43529828,27.89791814,54.46819305,489543,6133930
BG_15_42,0.503966093,99.49603271,9.876791954,89.61923981,0,0,0,0,0,0,0.585846782,0,0,7.562474251,44.65873337,0,12.42895794,0.145616725,0,0,0,31.65587044,0,0,0,0,31.65587044,66.19994354,2.144160032,3.57175827,2.244642019,5.253940582,24.44590378,15.74848747,35.51515198,69.62632751,45.76144791,12.40662479,30.1133194,57.41714478,0.503966093,99.49603271,9.876791954,89.61923981,0,0,0,0,0,0,0.585846782,0,0,7.562474251,44.65873337,0,12.42895794,0.145616725,0,0,0,31.65587044,0,0,0,0,31.65587044,66.19994354,2.144160032,3.57175827,2.244642019,5.253940582,24.44590378,15.74848747,35.51515198,69.62632751,45.76144791,12.40662479,30.1133194,57.41714478,0.577926263,99.422074,6.018940136,93.40313276,0.013399469,0,0,0,0.016475728,0,2.562036148,0,0,7.273289452,44.1139226,0,22.76335792,0.341204786,0,0,0.109746459,20.07049195,0,0,0,0,20.19671392,78.66828601,1.135645896,3.623510698,2.987825473,4.345401843,23.69992256,13.91143449,34.65741253,72.81656265,47.25119686,12.59941173,26.91114871,61.79517301,490135,6133975
BG_15_43,0,100,1.024145603,98.97585297,0,0,0,0,0,0,9.924380302,0,0,0,47.36783981,0,23.72714615,0,0,0,0,18.85782242,0,0,0,0,18.85782242,81.01937103,0.124177657,2.66294241,2.055760145,3.623685122,17.13424683,20.79937744,25.47672272,59.16696548,45.16213226,10.27136517,15.64906883,39.66613388,0,100,1.024145603,98.97585297,0,0,0,0,0,0,9.924380302,0,0,0,47.36783981,0,23.72714615,0,0,0,0,18.85782242,0,0,0,0,18.85782242,81.01937103,0.124177657,2.66294241,2.055760145,3.623685122,17.13424683,20.79937744,25.47672272,59.16696548,45.16213226,10.27136517,15.64906883,39.66613388,6.480573828,93.51942607,9.692811102,83.82661601,0,0,0,0,0,0,5.398620767,0,0,4.080071063,41.33833449,0,28.18832947,0.455965912,0,0,0,18.49502083,0,0,0,0,18.49502083,79.46132251,2.044055318,3.1568634,2.55713875,3.895634311,21.06389563,15.70512244,30.67252881,69.11286109,41.90051297,11.6648251,22.15923698,51.95826898,490735,6133974
BG_15_44,22.62251663,77.37747955,15.00858307,62.3689003,0,0,0,0,0.339639485,0,2.059868097,0,0,11.10402489,39.57727432,0,16.27366447,0,0,0,0,28.51267242,0,0,0,0.303323656,29.15563583,69.01483154,1.829533577,3.450166941,3.038838148,3.80568552,19.76741219,11.46786118,30.06543732,69.14311218,31.88921928,12.66887569,22.01707649,48.4091301,22.62251663,77.37747955,15.00858307,62.3689003,0,0,0,0,0.339639485,0,2.059868097,0,0,11.10402489,39.57727432,0,16.27366447,0,0,0,0,28.51267242,0,0,0,0.303323656,29.15563583,69.01483154,1.829533577,3.450166941,3.038838148,3.80568552,19.76741219,11.46786118,30.06543732,69.14311218,31.88921928,12.66887569,22.01707649,48.4091301,18.68765762,81.31234154,14.34229887,66.97004406,0,0,0,0,0.26914567,0,3.779781622,0,0,6.40369127,41.15666213,0,25.00795949,0.834364009,0,0,0,17.83883311,0,0,0,0.240367367,18.34834634,77.182241,4.469953037,2.987150742,2.626333521,3.335122585,18.70410861,11.59855698,27.65341715,68.31387153,35.81700677,11.33754811,20.46392536,45.94765869,491343,6133986
BG_15_45,1.235908151,98.76409149,19.81671333,78.94737244,0,0,0,0,0,0,8.459659576,0,0,3.54557085,50.12716675,0,28.46281242,0,0,0,0,2.619719505,0,0,0,0,2.619719505,90.59520721,6.787703037,2.603747368,2.884670019,2.397605896,13.68689728,13.99754047,21.57360268,59.9838028,36.00382996,8.951397896,6.939240456,31.65312958,1.235908151,98.76409149,19.81671333,78.94737244,0,0,0,0,0,0,8.459659576,0,0,3.54557085,50.12716675,0,28.46281242,0,0,0,0,2.619719505,0,0,0,0,2.619719505,90.59520721,6.787703037,2.603747368,2.884670019,2.397605896,13.68689728,13.99754047,21.57360268,59.9838028,36.00382996,8.951397896,6.939240456,31.65312958,6.114355012,93.88564477,10.30225823,83.58338576,0,0,0,0,0.032708638,0,4.520990803,0,0,7.541757852,42.87052595,0,26.24096751,0.061770467,0,0,0.029454061,15.14745511,0,0,0,0.02921128,16.08629825,81.23590968,2.678078596,3.160002057,2.790567187,3.561477945,20.2687328,12.61841844,29.78121831,69.80659837,43.66246766,11.20326717,21.52095864,53.13577887,491935,6133975
BG_15_46,7.414124489,92.58587646,28.42130089,64.16457367,0,0,0,0,0,0,10.12022018,0,0,1.149684787,47.67531967,0,14.17754364,0,0,0,1.135551691,14.7096386,0,0,0,0,17.51339531,73.12277222,9.366241455,1.867397785,1.87889564,1.873506308,10.10558319,19.03043175,15.73051834,60.81550217,27.16509819,9.555797577,5.112020493,21.13064384,7.414124489,92.58587646,28.42130089,64.16457367,0,0,0,0,0,0,10.12022018,0,0,1.149684787,47.67531967,0,14.17754364,0,0,0,1.135551691,14.7096386,0,0,0,0,17.51339531,73.12277222,9.366241455,1.867397785,1.87889564,1.873506308,10.10558319,19.03043175,15.73051834,60.81550217,27.16509819,9.555797577,5.112020493,21.13064384,2.988862192,97.01113892,16.2757223,80.73541641,0,0,0,0,0,0,4.396189877,0,0,6.476427383,42.96502774,0,29.2055799,0.020285922,0,0,0.308745825,11.82264112,0,0,0,0,13.10717927,83.06351178,3.829851791,3.208620521,2.863985832,3.40573994,20.73273996,14.28373069,30.21206489,72.24970744,41.05946908,11.58434604,23.14946853,54.03664501,492535,6133975
BG_15_47,4.627565861,95.37243652,27.20651817,68.16591644,0,0,0,0,0,0,2.760189295,0,0,4.204693794,38.7365036,0,19.42193031,0,0,0,0,18.1332798,0,0,0,0,18.1332798,76.07939911,5.790428162,2.975703478,2.628919601,3.489443302,18.25472641,20.73539734,27.34767342,63.87487411,31.78590393,10.86029053,16.61870384,38.57173157,4.627565861,95.37243652,27.20651817,68.16591644,0,0,0,0,0,0,2.760189295,0,0,4.204693794,38.7365036,0,19.42193031,0,0,0,0,18.1332798,0,0,0,0,18.1332798,76.07939911,5.790428162,2.975703478,2.628919601,3.489443302,18.25472641,20.73539734,27.34767342,63.87487411,31.78590393,10.86029053,16.61870384,38.57173157,6.476115631,93.52388529,22.53600847,70.98787748,0,0,0,0,0,0,3.059638697,0,0,2.964138504,48.78769757,0,24.46343385,0,0,0,0.019908223,13.86133073,0,0,0,0,13.88123894,80.95914224,5.162740359,2.614737795,2.431780989,2.922642194,15.54615688,18.30733952,23.51472921,69.44986549,32.08469904,10.20890177,13.51468895,34.68123157,493146,6133977
BG_15_48,0,100,21.24032021,78.7596817,0,0,0,0,0,0,17.0010891,0,0,0,59.62739182,0,15.66666698,0,0,0,0,0,0,0,0,0,0,93.10742188,6.896832943,1.627170563,1.760941863,1.333217144,7.645653725,27.4175148,12.36861706,68.49636078,27.26452827,6.551177502,2.04208374,14.94696045,0,100,17.80708361,82.19291687,0,0,0,0,0,0,9.188307822,0,0,0.061948039,65.94939232,0,18.58298922,0,0,0,0,0.123677179,0,0,0,0,0.123677179,94.18877411,5.691031933,1.61681807,1.78408289,1.370968401,8.033178329,25.61083221,12.80525684,75.25681686,32.06548977,6.889939308,3.144950867,16.73898029,1.019206474,98.980793,18.76281507,80.21797943,0,0,0,0,0,0,9.964026208,0,0,1.629777617,57.1882782,0,18.03858103,0,0,0,0.184910902,6.797219664,0,0,0,0,6.982130506,87.77788135,5.242198314,2.120218865,2.081348998,2.156858155,11.72169897,22.23148707,18.08030156,71.66827338,33.11318888,8.230190209,8.258956824,25.77103261,493736,6133975
BG_15_49,3.91802001,96.08197784,33.53916931,62.54281235,0,0,0,0,0,0,12.0940218,0,0,0.430052489,34.42694473,0,19.08263016,0,0,0,0.631492555,23.49510956,0,0,0,0,24.12660217,68.24115753,7.634450436,2.227102041,1.616075993,2.987366438,14.87009525,24.41839981,21.70508575,56.27654648,26.91905212,9.958563805,13.64824677,29.82507324,3.91802001,96.08197784,33.53916931,62.54281235,0,0,0,0,0,0,12.0940218,0,0,0.430052489,34.42694473,0,19.08263016,0,0,0,0.631492555,23.49510956,0,0,0,0,24.12660217,68.24115753,7.634450436,2.227102041,1.616075993,2.987366438,14.87009525,24.41839981,21.70508575,56.27654648,26.91905212,9.958563805,13.64824677,29.82507324,1.497659902,98.50233968,17.02077635,81.48156389,0,0,0,0,0,0,10.02657398,0,0,3.923324368,50.62994321,0,20.22883725,0.001952262,0,0,0.869023196,9.359917298,0,0,0,0,10.2289403,85.38210615,4.389468533,2.479970306,2.299887995,2.52818205,14.40464028,23.10131431,21.71388213,66.34432443,37.28011227,9.1509763,12.49041307,33.63753923,494335,6133975
BG_15_5,1.409720778,98.59027863,0.056695092,98.53358459,0,0,0,0,0,0,9.816744804,0,0,6.324472427,50.89804459,0,4.087406635,0,0,0,0,18.95981216,0,0,0,0,28.85181808,71.12666321,0.024864847,3.907480478,3.737240553,4.064574242,21.44053078,3.838663816,33.14706802,71.89609528,58.11053085,13.38639259,26.0734024,58.81428528,1.409720778,98.59027863,0.056695092,98.53358459,0,0,0,0,0,0,9.816744804,0,0,6.324472427,50.89804459,0,4.087406635,0,0,0,0,18.95981216,0,0,0,0,28.85181808,71.12666321,0.024864847,3.907480478,3.737240553,4.064574242,21.44053078,3.838663816,33.14706802,71.89609528,58.11053085,13.38639259,26.0734024,58.81428528,1.819355628,98.18064528,6.474044623,91.70659872,0,0,0,0,0.152229928,0,3.837379183,0,0,11.64764155,49.0251996,0,19.20977182,0,0,0,0.155251945,10.00570062,0,0,0,0.135952803,13.13668293,85.3473229,1.516552783,4.650210674,4.198204792,4.622918514,28.01834781,11.84291735,41.48983192,75.61712646,52.46124473,13.10877917,37.27043834,71.98612683,491926,6131646
BG_15_50,1.04761672,98.95238495,10.99549294,87.95688629,0,0,0,0,0,0,7.279557705,0,0,1.844689727,59.17667007,0,17.24321175,0,0,0,1.844689727,9.152452469,0,0,0,0,10.99714184,85.54412842,3.458727837,2.30041647,2.457515478,2.306905746,12.2919178,24.61284447,19.3567543,67.89341736,42.48018265,9.579023361,5.518321514,28.9122982,1.447667778,98.55233383,15.54378986,83.00854111,0,0,0,0,0,0,5.183333397,0,0,1.8108325,60.1006012,0,20.18373775,0,0,0,1.371206939,7.630294561,0,0,0,0,9.001501322,87.27850342,3.719928741,2.537515759,2.772177815,2.468117118,13.42348289,23.3340826,21.20129299,69.44483566,38.89385223,9.942168713,6.67495966,31.49041462,2.995956512,97.00404412,17.62834375,79.3757,0,0,0,0,0,0,4.468504367,0,0,4.37442949,50.67052705,0,23.75139104,0.001815047,0,0,1.03919522,11.3933296,0,0,0,0,12.43252472,83.26666696,4.300149909,2.382692363,2.323300234,2.447860411,13.72391837,19.32922241,20.87860707,65.57421357,39.02096067,10.29220312,10.75827077,33.267119,494935,6133975
BG_15_51,0.769934654,99.23006439,10.04218388,89.18788147,0,0,0,0,0,0,1.308934331,0,0,1.773416162,35.77471161,0,42.67037964,1.217779994,0,0,0,9.555324554,0,0,0,0,9.555324554,89.58866119,0.856017828,3.830560684,3.5262115,4.336260796,27.93286896,8.479417801,39.62582016,76.60810089,47.936203,12.80388355,29.24117851,73.6934433,0.769934654,99.23006439,10.04218388,89.18788147,0,0,0,0,0,0,1.308934331,0,0,1.773416162,35.77471161,0,42.67037964,1.217779994,0,0,0,9.555324554,0,0,0,0,9.555324554,89.58866119,0.856017828,3.830560684,3.5262115,4.336260796,27.93286896,8.479417801,39.62582016,76.60810089,47.936203,12.80388355,29.24117851,73.6934433,0.823398309,99.17660141,9.734610711,89.44199099,0.064295483,0,0,0,0.193369436,0,3.117877704,0,0,4.733803334,41.24419866,0,33.57118402,0.264677263,0,0,0.16883026,12.89424222,0,0,0,0,13.2564419,85.13235174,1.611423721,3.680674621,3.167296069,4.155492323,25.16333062,10.86075347,36.167549,79.65215438,46.24807903,12.74358014,28.88085781,68.1802221,489535,6134575
BG_15_52,3.625565529,96.37443542,7.510652065,88.86378479,0,0,0,0,2.816603661,0,1.692566872,0,0,19.59054375,25.2320137,0,1.242810249,0.522685707,0,0,0.743149996,47.37858582,0,0,0,0,50.93833923,48.28062057,0.780783355,4.962649822,3.346389771,7.159115314,31.62128448,9.439145088,47.08918381,73.50538635,48.32753372,15.70311832,34.42615891,78.06257629,3.625565529,96.37443542,7.510652065,88.86378479,0,0,0,0,2.816603661,0,1.692566872,0,0,19.59054375,25.2320137,0,1.242810249,0.522685707,0,0,0.743149996,47.37858582,0,0,0,0,50.93833923,48.28062057,0.780783355,4.962649822,3.346389771,7.159115314,31.62128448,9.439145088,47.08918381,73.50538635,48.32753372,15.70311832,34.42615891,78.06257629,1.086301178,98.91369922,5.666307798,93.24739075,0.06753361,0,0,0,0.324425712,0,0.872587639,0,0,10.7090091,37.97691389,0,25.43294962,0.373401439,0,0,0.197560924,21.65488265,0,0,0,0,22.17686928,77.31938846,0.504046287,4.136868147,3.358622844,4.93406945,27.78970865,11.29911701,40.21965452,81.33503488,49.85798997,14.03517928,33.05868545,75.36164827,490135,6134575
BG_15_53,0,100,5.162669182,94.83733368,0,0,0,0,0.003540644,0,0.872796178,0,0,9.38052845,38.33482361,0,37.43489075,0.077911653,0,0,0.646621108,8.860756874,0,0,0,0,9.510918617,89.99629211,0.491544962,3.446674347,3.115573645,3.564740896,23.53213882,17.72167587,33.65386963,84.74491119,51.88912964,13.00495148,26.72659111,62.58361435,0,100,5.162669182,94.83733368,0,0,0,0,0.003540644,0,0.872796178,0,0,9.38052845,38.33482361,0,37.43489075,0.077911653,0,0,0.646621108,8.860756874,0,0,0,0,9.510918617,89.99629211,0.491544962,3.446674347,3.115573645,3.564740896,23.53213882,17.72167587,33.65386963,84.74491119,51.88912964,13.00495148,26.72659111,62.58361435,6.023645885,93.97635357,8.413867162,85.56248797,0,0,0,0,0.019719869,0,3.497552524,0,0,9.240838821,37.13175319,0,28.03799061,1.101755194,0,0,0.137862653,18.73010964,0,0,0,0,18.88769225,79.84039541,1.271067479,3.630182578,3.054829469,4.132945409,23.67643019,13.47436254,34.49157392,77.68919637,45.02526151,13.15875582,26.65824986,62.04049184,490744,6134585
BG_15_54,6.369017124,93.63098145,13.46488667,80.16609192,0,0,0,0,0,0,0.898681939,0,0,0.507171512,31.76039505,0,36.06195831,2.185757399,0,0,0,16.78694916,0,0,0,0,16.78694916,81.68582916,1.52794373,4.187855721,3.978829145,4.918019295,29.30294418,9.411605835,42.38731766,70.40465546,44.66635895,12.76040173,26.57022858,67.83438873,6.369017124,93.63098145,13.46488667,80.16609192,0,0,0,0,0,0,0.898681939,0,0,0.507171512,31.76039505,0,36.06195831,2.185757399,0,0,0,16.78694916,0,0,0,0,16.78694916,81.68582916,1.52794373,4.187855721,3.978829145,4.918019295,29.30294418,9.411605835,42.38731766,70.40465546,44.66635895,12.76040173,26.57022858,67.83438873,14.1429367,85.8570622,12.60779638,73.24926649,0,0,0,0,0.002541804,0,3.114748856,0,0,3.319167155,43.3283205,0,29.01019478,1.290307114,0,0,0.157037311,14.29629917,0,0,0,0,14.46169347,81.39376177,4.145122385,3.05604228,2.839272397,3.341138806,19.88529893,10.94833032,29.12160233,72.14875167,39.01511792,11.53053761,20.8388289,49.64855426,491332,6134569
BG_15_55,3.084181547,96.91581726,10.91368866,86.0021286,0,0,0,0,0,0,0.779643893,0,0,10.41880131,55.32675934,0,4.06223917,0,0,0,1.018119454,23.94072342,0,0,0,0,24.95884323,70.58744812,4.45439291,2.435708046,2.343703747,2.770321131,13.23709965,24.24423409,20.78683281,69.75437927,41.13754272,9.344676018,8.3378582,29.77042389,3.084181547,96.91581726,10.91368866,86.0021286,0,0,0,0,0,0,0.779643893,0,0,10.41880131,55.32675934,0,4.06223917,0,0,0,1.018119454,23.94072342,0,0,0,0,24.95884323,70.58744812,4.45439291,2.435708046,2.343703747,2.770321131,13.23709965,24.24423409,20.78683281,69.75437927,41.13754272,9.344676018,8.3378582,29.77042389,2.330636398,97.66936258,9.818583837,87.85077961,0,0,0,0,0,0,1.090805758,0,0,7.155844439,44.73609293,0,28.30614424,0.086712802,0,0,0.30839612,15.78931372,0,0,0,0,16.22579351,81.51086837,2.263486228,3.291267175,2.927129801,3.734741339,21.95593775,15.93421015,31.90913919,74.81450712,45.4435507,11.84281665,23.68003449,57.23641087,491935,6134575
BG_15_56,0,100,16.84098053,83.15901947,0,0,0,0,0,0,0.06751924,0,0,13.51737595,35.43125534,0,41.36789322,0,0,0,0,7.152743816,0,0,0,0,7.152743816,90.38404846,2.460708141,4.534998894,3.85568285,4.606630802,30.59704971,13.19315434,43.59519196,78.76667023,45.58691025,14.06973362,43.3052063,82.43516541,0,100,16.84098053,83.15901947,0,0,0,0,0,0,0.06751924,0,0,13.51737595,35.43125534,0,41.36789322,0,0,0,0,7.152743816,0,0,0,0,7.152743816,90.38404846,2.460708141,4.534998894,3.85568285,4.606630802,30.59704971,13.19315434,43.59519196,78.76667023,45.58691025,14.06973362,43.3052063,82.43516541,1.175650521,98.82434962,12.2040072,86.62034137,0,0,0,0,0.030927025,0,1.092032871,0,0,10.81092822,43.07633767,0,32.27143552,0.046725695,0,0,0.09888548,9.279224873,0,0,0,0.027620167,9.556533135,88.31736814,2.124933402,3.868274872,3.381640379,4.027541692,25.76432991,14.55186738,37.0427629,79.48224405,46.24652422,12.93509835,33.00273008,69.10583672,492535,6134575
